mission_time,timestamp,track_id,type,range_m,azimuth_deg,elevation_deg,velocity_x_mps,velocity_y_mps,velocity_z_mps,confidence,threat_priority
4.755665063858032,1764505806.955091,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
4.860754013061523,1764505807.06018,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
4.964003086090088,1764505807.163429,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.067592144012451,1764505807.267018,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.172698974609375,1764505807.372125,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.274404048919678,1764505807.47383,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.379593133926392,1764505807.579019,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.484469175338745,1764505807.683895,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.584940195083618,1764505807.7843661,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.687133073806763,1764505807.886559,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.792248249053955,1764505807.9916742,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.896064043045044,1764505808.09549,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
5.998255014419556,1764505808.197681,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.10341215133667,1764505808.302838,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.10341215133667,1764505808.302838,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
6.208487033843994,1764505808.407913,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.208487033843994,1764505808.407913,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
6.3136420249938965,1764505808.513068,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.3136420249938965,1764505808.513068,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
6.418108940124512,1764505808.6175349,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.418108940124512,1764505808.6175349,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
6.5224480628967285,1764505808.721874,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.5224480628967285,1764505808.721874,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
6.62675404548645,1764505808.82618,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.62675404548645,1764505808.82618,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
6.729372024536133,1764505808.928798,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.729372024536133,1764505808.928798,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
6.8344831466674805,1764505809.033909,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.8344831466674805,1764505809.033909,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
6.9395880699157715,1764505809.139014,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
6.9395880699157715,1764505809.139014,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.04467511177063,1764505809.244101,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.04467511177063,1764505809.244101,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.149749040603638,1764505809.349175,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.149749040603638,1764505809.349175,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.249962091445923,1764505809.449388,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.249962091445923,1764505809.449388,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.351067066192627,1764505809.550493,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.351067066192627,1764505809.550493,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.455466032028198,1764505809.654892,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.455466032028198,1764505809.654892,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.55620002746582,1764505809.755626,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.55620002746582,1764505809.755626,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.661298036575317,1764505809.860724,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.661298036575317,1764505809.860724,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.764607191085815,1764505809.9640331,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.764607191085815,1764505809.9640331,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.868963241577148,1764505810.0683892,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.868963241577148,1764505810.0683892,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
7.974072217941284,1764505810.1734982,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
7.974072217941284,1764505810.1734982,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.079222202301025,1764505810.2786481,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.079222202301025,1764505810.2786481,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.179913997650146,1764505810.37934,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.179913997650146,1764505810.37934,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.284860134124756,1764505810.484286,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.284860134124756,1764505810.484286,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.389942169189453,1764505810.589368,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.389942169189453,1764505810.589368,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.49074411392212,1764505810.69017,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.49074411392212,1764505810.69017,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.595831155776978,1764505810.795257,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.595831155776978,1764505810.795257,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.698256969451904,1764505810.897683,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.698256969451904,1764505810.897683,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.803339004516602,1764505811.002765,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.803339004516602,1764505811.002765,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
8.908436059951782,1764505811.107862,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
8.908436059951782,1764505811.107862,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.013944149017334,1764505811.21337,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.013944149017334,1764505811.21337,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.118067979812622,1764505811.317494,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.118067979812622,1764505811.317494,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.2225182056427,1764505811.4219441,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.2225182056427,1764505811.4219441,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.2225182056427,1764505811.4219441,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
9.324418067932129,1764505811.523844,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.324418067932129,1764505811.523844,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.324418067932129,1764505811.523844,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
9.426915168762207,1764505811.626341,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.426915168762207,1764505811.626341,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.426915168762207,1764505811.626341,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
9.532124042510986,1764505811.73155,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.532124042510986,1764505811.73155,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.532124042510986,1764505811.73155,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
9.634330987930298,1764505811.833757,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.634330987930298,1764505811.833757,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.634330987930298,1764505811.833757,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
9.735478162765503,1764505811.934904,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.735478162765503,1764505811.934904,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.735478162765503,1764505811.934904,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
9.840579986572266,1764505812.040006,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.840579986572266,1764505812.040006,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.840579986572266,1764505812.040006,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
9.945696115493774,1764505812.145122,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
9.945696115493774,1764505812.145122,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
9.945696115493774,1764505812.145122,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.046194076538086,1764505812.24562,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.046194076538086,1764505812.24562,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.046194076538086,1764505812.24562,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.15067195892334,1764505812.350098,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.15067195892334,1764505812.350098,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.15067195892334,1764505812.350098,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.25394320487976,1764505812.4533691,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.25394320487976,1764505812.4533691,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.25394320487976,1764505812.4533691,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.354269027709961,1764505812.553695,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.354269027709961,1764505812.553695,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.354269027709961,1764505812.553695,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.455186128616333,1764505812.654612,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.455186128616333,1764505812.654612,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.455186128616333,1764505812.654612,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.555481910705566,1764505812.7549078,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.555481910705566,1764505812.7549078,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.555481910705566,1764505812.7549078,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.660585165023804,1764505812.860011,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.660585165023804,1764505812.860011,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.660585165023804,1764505812.860011,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.765691041946411,1764505812.965117,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.765691041946411,1764505812.965117,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.765691041946411,1764505812.965117,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.87079906463623,1764505813.070225,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.87079906463623,1764505813.070225,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.87079906463623,1764505813.070225,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
10.972405195236206,1764505813.1718311,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
10.972405195236206,1764505813.1718311,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
10.972405195236206,1764505813.1718311,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.074415922164917,1764505813.2738419,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.074415922164917,1764505813.2738419,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.074415922164917,1764505813.2738419,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.179372072219849,1764505813.378798,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.179372072219849,1764505813.378798,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.179372072219849,1764505813.378798,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.283064126968384,1764505813.48249,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.283064126968384,1764505813.48249,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.283064126968384,1764505813.48249,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.38814115524292,1764505813.587567,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.38814115524292,1764505813.587567,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.38814115524292,1764505813.587567,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.491738080978394,1764505813.691164,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.491738080978394,1764505813.691164,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.491738080978394,1764505813.691164,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.593422889709473,1764505813.7928488,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.593422889709473,1764505813.7928488,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.593422889709473,1764505813.7928488,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.69847297668457,1764505813.897899,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.69847297668457,1764505813.897899,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.69847297668457,1764505813.897899,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.800248146057129,1764505813.999674,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.800248146057129,1764505813.999674,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.800248146057129,1764505813.999674,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
11.905363082885742,1764505814.104789,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
11.905363082885742,1764505814.104789,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
11.905363082885742,1764505814.104789,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.005486965179443,1764505814.204913,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.005486965179443,1764505814.204913,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.005486965179443,1764505814.204913,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.110589981079102,1764505814.310016,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.110589981079102,1764505814.310016,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.110589981079102,1764505814.310016,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.21570110321045,1764505814.415127,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.21570110321045,1764505814.415127,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.21570110321045,1764505814.415127,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.316468000411987,1764505814.515894,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.316468000411987,1764505814.515894,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.316468000411987,1764505814.515894,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.316468000411987,1764505814.515894,1003,UAV,832.8000000000034,210,13.0,-2.0,-23.0,0.0,0.7999999999999999,0.0997444811744946
12.419620037078857,1764505814.619046,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.419620037078857,1764505814.619046,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.419620037078857,1764505814.619046,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.419620037078857,1764505814.619046,1003,UAV,832.8000000000034,210,13.0,-2.0,-23.0,0.0,0.7999999999999999,0.0997444811744946
12.52468204498291,1764505814.724108,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.52468204498291,1764505814.724108,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.52468204498291,1764505814.724108,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.52468204498291,1764505814.724108,1003,UAV,832.8000000000034,210,13.0,-2.0,-23.0,0.0,0.7999999999999999,0.0997444811744946
12.629838943481445,1764505814.8292649,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.629838943481445,1764505814.8292649,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.629838943481445,1764505814.8292649,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.629838943481445,1764505814.8292649,1003,UAV,832.8000000000034,210,13.0,-2.0,-23.0,0.0,0.7999999999999999,0.0997444811744946
12.734599113464355,1764505814.934025,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.734599113464355,1764505814.934025,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.734599113464355,1764505814.934025,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.734599113464355,1764505814.934025,1003,UAV,832.8000000000034,210,13.0,-2.0,-23.0,0.0,0.7999999999999999,0.0997444811744946
12.839714050292969,1764505815.03914,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.839714050292969,1764505815.03914,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.839714050292969,1764505815.03914,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
12.839714050292969,1764505815.03914,1003,UAV,832.8000000000034,210,13.0,-2.0,-23.0,0.0,0.7999999999999999,0.0997444811744946
12.944808959960938,1764505815.144235,1000,UAV,672.0,120,10.0,-5.0,-20.0,0.0,0.7999999999999999,0.14909918083152796
12.944808959960938,1764505815.144235,1001,UAV,719.599999999997,150,11.0,-4.0,-21.0,0.0,0.8999999999999999,0.14891784280812917
12.944808959960938,1764505815.144235,1002,UNKNOWN,773.1999999999953,180,12.0,-3.0,-22.0,0.0,0.7,0.10129938448167329
